"category","search_term","title","identifier","url","mediatype","confidence_score","creator","publisher","page_count"
"literature","Charles Bukowski","Charles Bukowski South Of No North Stories Of The Buried Life Ecco ( 2002)","CharlesBukowskiSouthOfNoNorthStoriesOfTheBuriedLifeEcco2002","https://archive.org/details/CharlesBukowskiSouthOfNoNorthStoriesOfTheBuriedLifeEcco2002","texts","72","","",""
"literature","Charles Bukowski","Charles Bukowski El Cartero","charlesbukowskielcartero","https://archive.org/details/charlesbukowskielcartero","texts","72","Biblioteka - Comunidad de Letras Libres","",""
"literature","Charles Bukowski","BARFLY Screenplay Charles Bukowski","barfly-screenplay-charles-bukowski","https://archive.org/details/barfly-screenplay-charles-bukowski","texts","72","Ernest O.","",""
"literature","William S. Burroughs","The wild boys; a book of the dead","isbn_039417819x","https://archive.org/details/isbn_039417819x","texts","72","Burroughs, William S., 1914-1997","New York : Grove Press","198"
"literature","William S. Burroughs","The yage letters","yageletters00burr","https://archive.org/details/yageletters00burr","texts","72","William S. Burroughs","City Lights Books","78"
"literature","Marquis de Sade","Justine, Philosophy In The Bedroom, & Other Writings","marquis-de-sade-justine-philosophy-in-the-bedroom-other-writings","https://archive.org/details/marquis-de-sade-justine-philosophy-in-the-bedroom-other-writings","texts","72","Marquis de Sade","",""
"literature","Marquis de Sade","Selected Writings Of De Sade","in.ernet.dli.2015.461044","https://archive.org/details/in.ernet.dli.2015.461044","texts","72","Saint-yves, Leonard De Tr.","",""
"literature","Marquis de Sade","The Sadeian woman and the ideology of pornography","sadeianwoman00ange","https://archive.org/details/sadeianwoman00ange","texts","72","Carter, Angela, 1940-1992","New York : Pantheon Books","166"
"literature","Marquis de Sade","The Sadeian woman : an exercise in cultural history","sadeianwoman00ange_0","https://archive.org/details/sadeianwoman00ange_0","texts","72","Carter, Angela, 1940-1992","London : Virago","166"
"figures","Mussolini","The doctrine of fascism","doctrineoffascis0000muss","https://archive.org/details/doctrineoffascis0000muss","texts","72","Mussolini, Benito, 1883-1945","New York : H. Fertig","78"
"figures","Mussolini","Universal Aspects Of Fascism","1928UniversalAspectsOfFascism","https://archive.org/details/1928UniversalAspectsOfFascism","texts","72","James Strachey Barnes; Benito Mussolini","",""
"figures","Mussolini","Mussolini, B. La Doctrina Del Fascismo [1937]","mussolini-b.-la-doctrina-del-fascismo-1937","https://archive.org/details/mussolini-b.-la-doctrina-del-fascismo-1937","texts","72","Benito Mussolini","",""
"figures","Mussolini","Benito Mussolini Memoirs 1942-1943","in.ernet.dli.2015.80543","https://archive.org/details/in.ernet.dli.2015.80543","texts","72","Klinamsky Raymond","",""
"figures","Aileen Wuornos","Aileen Wuornos","AileenWuornos","https://archive.org/details/AileenWuornos","texts","72","Federal Bureau of Investigation","",""
"visual_art_and_artists","Bauhaus","Bauhaus (Libros, artbooks, manifiestos, ensayos y guías)","bauhaus-1919-1933-weimar-dessau-berlin","https://archive.org/details/bauhaus-1919-1933-weimar-dessau-berlin","texts","71","Cypob77","",""
"visual_art_and_artists","Bauhaus","Making Modernities - The Bauhaus (Essay)","MakingModernities-TheBauhausessay","https://archive.org/details/MakingModernities-TheBauhausessay","texts","71","Stuart Lambon","",""
"visual_art_and_artists","Bauhaus","The Bauhaus","bauhaus00nayl","https://archive.org/details/bauhaus00nayl","texts","71","Naylor, Gillian","London, Studio Vista","166"
"visual_art_and_artists","Frank Lloyd Wright","Фрэнк Л. Райт - [1960] - Будущее архитектуры","EisensteinImageSensor","https://archive.org/details/EisensteinImageSensor","texts","71","Frank Lloyd Wright","",""
"visual_art_and_artists","Frank Lloyd Wright","Ausgeführte Bauten.","Wasmuth1911","https://archive.org/details/Wasmuth1911","texts","71","Frank Lloyd Wright","E. Wasmuth",""
"visual_art_and_artists","Frank Lloyd Wright","In The Nature Of Materials 1887 1941 The Buildings Of Frank Lloyd Wright","in.ernet.dli.2015.169667","https://archive.org/details/in.ernet.dli.2015.169667","texts","71","Henry Russel Hitchcock","",""
"visual_art_and_artists","Frank Lloyd Wright","Frank Lloyd Wright : aus dem Lebenswerke eines Architekten","FrankLloydWright1926","https://archive.org/details/FrankLloydWright1926","texts","71","Heinrich De Fries, Frank Lloyd Wright","E. Pollak",""
"visual_art_and_artists","Frank Lloyd Wright","Drawings and plans of Frank Lloyd Wright : the early period (1893-1909)","drawingsplansoff0000wrig","https://archive.org/details/drawingsplansoff0000wrig","texts","71","Wright, Frank Lloyd, 1867-1959","New York : Dover Publications","118"
"visual_art_and_artists","Frank Lloyd Wright","Frank Lloyd Wright : the complete 1925 ""Wendingen"" series","franklloydwright0000wrig","https://archive.org/details/franklloydwright0000wrig","texts","71","Wright, Frank Lloyd, 1867-1959","New York : Dover Publications","182"
"visual_art_and_artists","Frank Lloyd Wright","An organic architecture ; the architecture of democracy","organicarchitect0000wrig","https://archive.org/details/organicarchitect0000wrig","texts","71","Wright, Frank Lloyd, 1867-1959","Cambridge : M.I.T. Press","100"
"literature","Albert Camus","Albert CAMUS - L'Étranger - 1942 (Conversion PDF avec Google Docs)","albertcamus-letranger-1942","https://archive.org/details/albertcamus-letranger-1942","texts","71","","",""
"literature","Albert Camus","Mit O Sizifu","mit-o-sizifu-albert-camus","https://archive.org/details/mit-o-sizifu-albert-camus","texts","71","Albert Camus","",""
"literature","Albert Camus","L'étranger","letranger00camu","https://archive.org/details/letranger00camu","texts","71","Camus, Albert, 1913-1960","[Paris] : Gallimard","198"
"literature","Albert Camus","Albert Camus","albert-camus-202201","https://archive.org/details/albert-camus-202201","texts","71","","",""
"literature","Albert Camus","Camus, Albert Strainul V. 0.9.8","camus-albert-strainul-v.-0.9.8","https://archive.org/details/camus-albert-strainul-v.-0.9.8","texts","71","","",""
"literature","Albert Camus","El Hombre Rebelde (Camus)","hombrerebelde","https://archive.org/details/hombrerebelde","texts","71","Albert Camus","",""
"literature","Albert Camus","Albert Camus: La peste","albertcamuslapes00hagg","https://archive.org/details/albertcamuslapes00hagg","texts","71","Haggis, Donald R","Great Neck, N.Y., Barron's Educational Series","68"
"literature","Albert Camus","La Muerte En El Pensamiento De Albert Ca","lamuerteenelpensamientodealbertca","https://archive.org/details/lamuerteenelpensamientodealbertca","texts","71","academiaplay","",""
"literature","Albert Camus","L'Etranger, par Albert Camus","letranger-par-albert-camus-dvg","https://archive.org/details/letranger-par-albert-camus-dvg","texts","71","","",""
"literature","Albert Camus","Der Fremde","derfremde0000camu","https://archive.org/details/derfremde0000camu","texts","71","Camus, Albert 1913-1960 Verfasser","Reinbek bei Hamburg Rowohlt","134"
"literature","Albert Camus","O Mito De Sisifo - Albert Camus","albert-camus-o-mito-de-sisifo","https://archive.org/details/albert-camus-o-mito-de-sisifo","texts","71","Albert Camus","",""
"literature","Charles Bukowski","MUJERES","mujeres_202302","https://archive.org/details/mujeres_202302","texts","71","charles bukowski","",""
"literature","Charles Bukowski","L'amore è un cane che viene dall' inferno - Charles Bukowski","lamore-e-un-cane-che-viene-dallinferno-charles-bukowski","https://archive.org/details/lamore-e-un-cane-che-viene-dallinferno-charles-bukowski","texts","71","Charles Bukowski","",""
"literature","Charles Bukowski","On cats","oncats0000buko","https://archive.org/details/oncats0000buko","texts","71","Bukowski, Charles, author","New York : Ecco, an imprint of HarperCollins Publishers","138"
"literature","William S. Burroughs","William S.Burroughs – Art Now: A Day of Contemporary Art Prose Reading, July 1989, Naropa Institute.","WilliamS.burroughsArtNowADayOfContemporaryArtProseReadingJuly","https://archive.org/details/WilliamS.burroughsArtNowADayOfContemporaryArtProseReadingJuly","texts","71","Marcus D. Niski","",""
"literature","William S. Burroughs","Electronische Revolutie","ElectronischeRevolutie","https://archive.org/details/ElectronischeRevolutie","texts","71","William S. Burroughs","",""
"literature","William S. Burroughs","The soft machine","softmachine00burr_0","https://archive.org/details/softmachine00burr_0","texts","71","William S. Burroughs","Grove Press","190"
"literature","William S. Burroughs","Exterminator! A novel","exterminatornove00burr","https://archive.org/details/exterminatornove00burr","texts","71","Burroughs, William S., 1914-","New York, Viking Press","186"
"literature","Marquis de Sade","Idée sur les romans","idesurlesromans00sadegoog","https://archive.org/details/idesurlesromans00sadegoog","texts","71","Sade, marquis de, 1740-1814, Uzanne, Octave, 1852-1931, ed","Genéve, Slatkine Reprints","122"
"literature","Marquis de Sade","120 Days Of Sodom","120-days-of-sodom","https://archive.org/details/120-days-of-sodom","texts","71","Marquis de Sade","",""
"literature","Marquis de Sade","Sade Aline Et Valcour, Ou Le Roman Philosophique, Tome 1 à 4, 1795","SadeAlineEtValcourOuLeRomanPhilosophiqueTome11795","https://archive.org/details/SadeAlineEtValcourOuLeRomanPhilosophiqueTome11795","texts","71","Donation Alphonse François, Marquis de Sade","",""
"literature","Andre Breton","Andre Breton","in.ernet.dli.2015.185625","https://archive.org/details/in.ernet.dli.2015.185625","texts","71","D. Aujourd Hui","",""
"literature","Andre Breton","André Breton - Communicating Vessels","andrebretoncommunicatingvessels","https://archive.org/details/andrebretoncommunicatingvessels","texts","71","André Breton","",""
"literature","Andre Breton","Andre Breton - Nadja - Nolit","AndreBreton-Nadja-Nolit","https://archive.org/details/AndreBreton-Nadja-Nolit","texts","71","Andre Breton","",""
"figures","John Wayne Gacy","John Wayne Gacy documents from Des Plaines Police Department","Gacy_DesPlainesPD","https://archive.org/details/Gacy_DesPlainesPD","texts","71","","",""
"figures","John Wayne Gacy","John Norman records from Homewood PD","JohnNorman_HomewoodPD","https://archive.org/details/JohnNorman_HomewoodPD","texts","71","Homewood Police Department","",""
"figures","Christiane F","Christiane F. Noi, Copiii Din Bahnhof Zoo V. 0.9","christiane-f.-noi-copiii-din-bahnhof-zoo-v.-0.9","https://archive.org/details/christiane-f.-noi-copiii-din-bahnhof-zoo-v.-0.9","texts","71","","",""
"figures","Bob Flanagan","""Sick: The Life & Death Of Bob Flanagan, Supermasochist"" (1997) Kirby Dick","SickTheLifeDeathOfBobFlanaganSupermasochist","https://archive.org/details/SickTheLifeDeathOfBobFlanaganSupermasochist","texts","71","","",""
"figures","Genesis P-Orridge","Painful But Fabulous: The Life and Art of Genesis P-Orridge","PainfulButFabulous","https://archive.org/details/PainfulButFabulous","texts","71","Douglas Rushkoff, Genesis P-Orridge, Carl Abrahamsson, Richard Metzger, Bengala, Paul Cecil, Carol Tessitore","",""
"visual_art_and_artists","Henry Darger","War Storm: An RPG Based on Henry Darger's 'The Story of the Vivian Girls'","FryWarStormTLPEbook","https://archive.org/details/FryWarStormTLPEbook","texts","70","Warren Fry","",""
"visual_art_and_artists","Henry Darger","intuit_37","intuit_37_202208","https://archive.org/details/intuit_37_202208","texts","70","Henry Darger","",""
"visual_art_and_artists","Henry Darger","L'histoire de ma vie","isbn_9782919176335","https://archive.org/details/isbn_9782919176335","texts","70","Henry Darger","FORGES VULCAIN","150"
"visual_art_and_artists","Henry Darger","Dargerism[ 1]","dargerism-1","https://archive.org/details/dargerism-1","texts","70","museum","",""
"visual_art_and_artists","Henry Darger","Darger's resources","dargersresources0000moon","https://archive.org/details/dargersresources0000moon","texts","70","Moon, Michael, 1950-","Durham : Duke University Press","178"
"visual_art_and_artists","Jean Dubuffet","Jean Dubuffet 1943-1963 : paintings, sculptures, assemblages : an exhibition","jeandubuffet19430000dubu","https://archive.org/details/jeandubuffet19430000dubu","texts","70","Dubuffet, Jean, 1901-1985","Washington, D.C. : Hirshhorn Museum and Sculpture Garden in association with the Smithsonian Institution Press","174"
"visual_art_and_artists","Jean Dubuffet","Cultura Asfixiante (1971)","jean-dubuffet-cultura-asfixiante-publicacoes-dom-quixote-1971","https://archive.org/details/jean-dubuffet-cultura-asfixiante-publicacoes-dom-quixote-1971","texts","70","Jean Dubuffet","Publicações Dom Quixote",""
"visual_art_and_artists","Jean Dubuffet","Jean Dubuffet : livres et estampes, récents enrichissements : [exposition], Bibliothèque nationale, [Paris, 3 juin-13 juillet] 1982 / [texte de Jean Dubuffet] ; [catalogue par Françoise Woimant et Antoine Coron]","bnf-bpt6k65358380","https://archive.org/details/bnf-bpt6k65358380","texts","70","","(Paris)","128"
"visual_art_and_artists","Jean Dubuffet","Jean Dubuffet & art brut : ...from the collections of the Solomon R. Guggenheim Foundation, Pierre Matisse and the Collection de l'Art Brut, Lausanne","jeandubuffetartb0000unse","https://archive.org/details/jeandubuffetartb0000unse","texts","70","","Venice : Peggy Guggenheim Collection","128"
"visual_art_and_artists","Jean Dubuffet","Jean Dubuffet : [exhibition catalogue]","jeandubuffetexhi0000dubu","https://archive.org/details/jeandubuffetexhi0000dubu","texts","70","Dubuffet, Jean, 1901-","Switzerland : Galerie Beyeler Bale","54"
"visual_art_and_artists","Jean Dubuffet","The common man: works by Jean Dubuffet : [exhibition catalogue]","commonmanworksby0000dubu","https://archive.org/details/commonmanworksby0000dubu","texts","70","Dubuffet, Jean, 1901-","Montreal : The Montreal Museum of Fine Arts","70"
"visual_art_and_artists","Jean Dubuffet","Jean Dubuffet, 1962-66. [Exhibition]","jeandubuffet19620000newy","https://archive.org/details/jeandubuffet19620000newy","texts","70","New York. Solomon R. Guggenheim Museum","[New York]","84"
"visual_art_and_artists","Jean Dubuffet","Jean Dubuffet Asphyxiante culture","jeandubuffetasph0000unse","https://archive.org/details/jeandubuffetasph0000unse","texts","70","","","166"
"visual_art_and_artists","Jean Dubuffet","DUBUFFET : [exhibition catalogue]","dubuffetexhibiti0000rago","https://archive.org/details/dubuffetexhibiti0000rago","texts","70","Ragon, Michel","New York : Grove Press Inc.","70"
